"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"494",1,0,0,2,0,0,0,0,1,0
"495",0,1,0,0,1,0,0,1,0,3
"496",0,1,0,0,0,0,0,0,0,0
"497",1,0,1,1,0,2,0,1,2,1
"498",0,0,0,0,0,0,0,1,0,1
"499",0,0,0,0,0,0,0,0,0,1
"500",0,0,0,0,1,0,1,1,0,1
"501",0,0,0,1,0,0,0,0,1,0
"502",0,2,0,1,1,0,0,0,0,1
"503",0,1,0,0,0,0,0,0,0,1
"504",0,0,0,0,1,0,1,1,0,2
"505",0,0,0,2,0,1,1,0,2,0
"506",1,0,0,1,0,0,0,0,1,1
"507",1,0,0,1,0,0,0,1,1,1
"508",1,0,1,1,1,1,0,2,2,1
"509",0,1,0,0,1,0,0,1,0,3
"510",2,0,1,3,0,2,0,0,2,0
"511",0,0,0,0,0,0,0,0,0,0
"512",0,0,0,0,0,0,0,0,0,0
"513",0,0,0,0,0,0,1,0,0,0
"514",0,0,0,1,1,0,0,2,0,2
"515",0,0,0,0,0,0,0,0,0,1
"516",0,2,0,2,1,1,0,3,1,3
"517",0,1,0,1,1,1,1,1,0,3
"518",0,0,0,1,1,1,0,0,2,1
"519",1,1,1,1,0,1,0,0,2,1
"520",0,0,0,1,1,1,0,0,1,1
"521",1,0,0,0,0,0,0,1,3,1
"522",0,0,0,0,0,0,0,0,0,0
"523",1,2,0,0,0,0,0,2,2,2
"524",0,0,0,1,0,1,0,3,0,3
"525",1,2,0,1,0,1,0,0,2,1
"526",1,0,3,2,0,3,0,0,3,0
"527",0,1,0,0,0,0,0,0,0,3
"528",1,1,1,1,2,0,1,4,2,4
"529",0,0,0,0,0,1,0,0,0,0
"530",0,3,0,1,2,0,1,4,0,3
"531",1,1,0,1,0,0,0,0,3,0
"532",0,2,0,0,0,1,1,1,1,3
"533",1,1,1,1,0,1,1,1,1,0
"534",1,4,0,1,0,0,0,1,1,1
"535",0,0,0,1,0,1,0,0,1,0
"536",0,1,0,1,0,1,0,1,1,0
