"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"922",0,0,0,0,0,0,0,1,0,2
"923",4,1,1,2,1,1,1,3,3,3
"924",2,3,1,1,3,0,2,3,0,4
"925",0,0,0,0,0,0,0,1,1,0
"926",0,0,0,0,0,0,0,1,0,0
"927",1,1,1,0,0,0,0,0,1,0
"928",2,1,0,0,1,0,1,1,1,1
"929",1,0,1,2,0,0,0,1,1,1
"930",0,0,0,0,0,0,0,1,1,0
"931",2,1,1,1,0,1,0,1,3,2
"932",0,0,0,0,0,0,0,0,0,0
"933",2,2,2,1,1,0,1,2,2,2
"934",1,0,1,0,1,0,0,0,1,2
"935",1,1,0,1,1,0,0,1,0,2
"936",3,2,0,1,2,0,1,3,1,2
"937",2,1,0,1,1,1,1,1,1,2
"938",0,2,0,0,0,0,0,0,1,1
"939",1,1,1,1,1,0,1,2,1,2
"940",2,3,1,1,3,0,2,3,0,4
"941",0,0,0,1,0,1,0,0,1,0
"942",0,0,0,0,0,0,0,1,0,2
"943",2,2,2,1,1,0,2,1,4,2
"944",3,2,0,1,2,0,1,3,1,2
"945",1,0,1,1,0,0,0,2,1,2
"946",2,2,0,1,2,0,2,1,1,2
"947",2,2,1,2,3,1,1,3,1,3
"948",1,1,0,1,1,0,0,1,0,2
"949",1,1,0,1,1,1,1,1,0,1
"950",0,0,0,0,0,0,0,0,0,0
"951",1,0,0,1,0,1,0,0,1,0
"952",2,1,1,1,2,1,1,3,1,3
"953",1,2,0,0,1,0,1,1,2,1
"954",1,1,0,0,1,1,1,2,1,3
"955",1,1,0,1,0,0,0,1,0,4
"956",2,2,2,1,1,0,1,2,2,2
"957",0,0,0,0,0,0,0,1,0,1
"958",0,0,0,1,0,1,0,0,1,0
"959",2,2,0,2,2,1,2,3,2,2
"960",1,1,0,1,0,0,0,1,0,2
"961",3,0,5,3,0,4,0,1,7,2
"962",2,2,1,1,2,1,2,2,2,2
"963",2,3,1,1,3,0,2,3,0,4
"964",3,2,0,1,2,0,1,3,1,2
"965",0,0,0,0,0,0,0,2,1,2
"966",2,0,1,3,0,4,0,0,5,0
"967",0,2,0,2,0,1,0,0,3,1
"968",0,0,0,0,0,0,0,1,0,1
"969",0,0,0,0,0,0,0,0,0,1
"970",2,3,1,1,3,0,2,3,0,4
"971",1,1,1,0,0,0,0,0,1,0
"972",4,1,1,2,1,1,1,3,3,3
"973",4,1,1,2,1,1,1,3,3,3
"974",2,3,1,1,3,0,2,3,0,4
"975",0,0,0,1,0,1,0,0,1,0
"976",0,0,0,0,0,0,0,0,0,0
"977",2,2,0,2,2,1,2,3,2,2
"978",3,0,5,3,0,4,0,1,7,2
"979",3,2,0,1,2,0,1,3,1,2
"980",3,2,0,1,2,0,1,3,1,2
"981",1,0,1,1,0,1,0,0,1,0
"982",3,1,1,3,0,0,0,0,3,0
"983",0,0,0,0,0,0,0,1,0,1
"984",1,2,0,0,1,0,1,1,2,1
"985",2,3,1,1,3,0,2,3,0,4
"986",1,1,0,1,1,0,0,1,0,2
"987",2,2,1,2,1,1,1,1,2,1
"988",0,0,0,0,0,0,0,1,1,0
"989",1,1,0,0,1,1,1,2,1,3
"990",0,0,0,0,0,0,0,0,0,0
"991",2,0,1,1,1,1,0,1,1,5
"992",0,0,0,0,0,0,0,1,0,1
"993",0,0,0,0,0,0,0,0,0,0
"994",4,1,1,2,1,1,1,3,3,3
"995",0,2,0,2,0,1,0,0,3,1
"996",2,3,1,1,3,0,2,3,0,4
"997",0,0,1,0,0,0,0,3,0,2
"998",1,0,1,1,0,1,0,0,2,0
"999",0,0,0,0,0,0,0,1,0,2
"1000",2,2,2,1,1,0,1,2,2,2
"1001",0,0,0,0,0,0,0,1,0,0
"1002",0,0,0,0,0,0,0,0,0,0
"1003",1,1,0,0,1,0,1,1,0,2
"1004",1,0,1,2,0,0,0,1,1,1
"1005",3,2,0,1,2,0,1,3,1,2
"1006",2,2,2,1,1,0,1,2,2,2
"1007",1,1,0,0,1,1,1,2,1,3
"1008",0,0,0,0,0,0,0,0,0,0
"1009",0,0,0,0,0,0,0,1,0,1
"1010",1,2,0,1,2,1,1,3,1,4
"1011",1,0,1,1,0,0,0,0,2,0
"1012",2,3,1,1,3,0,2,3,0,4
"1013",1,0,1,1,0,0,0,2,1,2
"1014",2,2,2,1,1,0,2,1,4,2
"1015",1,0,1,2,0,0,0,1,1,1
"1016",1,0,1,3,1,2,2,1,3,1
"1017",4,1,1,2,1,1,1,3,3,3
"1018",2,2,2,1,1,0,1,2,2,2
"1019",1,1,0,1,1,0,0,1,0,2
"1020",1,1,0,0,1,0,1,3,0,2
"1021",0,0,0,0,0,0,0,0,0,0
"1022",1,1,1,0,0,0,0,0,1,0
"1023",2,3,1,1,3,0,2,3,0,4
"1024",1,1,0,1,1,0,0,1,0,2
"1025",3,0,5,3,0,4,0,1,7,2
"1026",0,0,0,0,0,0,0,1,0,1
"1027",1,2,0,1,2,2,2,1,1,3
"1028",0,1,0,0,0,0,0,0,0,1
"1029",1,0,0,1,0,0,0,0,1,1
"1030",2,0,1,2,0,0,0,0,2,0
"1031",0,0,1,0,0,1,0,1,2,2
"1032",0,0,0,0,0,0,0,0,0,0
"1033",1,2,0,1,1,0,1,3,0,2
"1034",2,1,1,1,0,1,0,1,3,2
"1035",2,2,1,2,1,1,1,1,2,1
"1036",1,1,0,1,0,0,0,2,2,3
"1037",2,2,0,1,2,0,1,3,1,2
"1038",0,0,0,0,0,0,0,2,0,2
"1039",1,0,1,2,0,0,0,1,1,1
"1040",1,1,0,0,1,1,1,2,1,3
"1041",0,2,0,0,1,0,0,2,0,3
"1042",0,1,0,0,0,0,0,3,0,2
"1043",1,0,1,1,0,0,0,0,1,0
"1044",1,2,0,0,1,0,1,1,0,1
"1045",2,3,1,1,3,0,2,3,0,4
"1046",0,0,1,0,0,0,0,3,0,2
"1047",0,0,0,0,0,0,1,1,0,1
"1048",3,1,1,2,1,1,1,1,2,2
"1049",3,0,5,3,0,4,0,1,7,2
"1050",1,2,0,0,2,0,2,2,0,4
"1051",0,0,0,0,0,0,0,1,1,0
"1052",2,3,1,1,3,0,2,3,0,4
"1053",1,0,1,1,0,1,0,1,1,1
"1054",0,0,1,0,0,0,0,3,0,2
"1055",0,0,1,0,0,0,0,3,0,2
"1056",3,2,1,2,1,0,0,1,3,1
"1057",4,1,1,2,1,1,1,3,3,3
"1058",0,0,0,0,0,0,0,0,1,2
"1059",0,0,0,0,0,0,0,3,0,2
"1060",1,1,0,1,1,0,1,3,2,1
"1061",0,0,0,0,0,0,0,0,0,0
"1062",2,2,2,1,1,0,1,2,2,2
"1063",1,0,1,1,0,0,0,1,1,0
"1064",1,1,1,1,0,1,0,2,2,1
"1065",1,1,0,0,1,1,1,2,1,3
"1066",1,0,0,2,0,1,0,1,2,0
"1067",2,3,1,1,1,0,1,1,1,1
"1068",3,0,5,3,0,4,0,1,7,2
"1069",1,0,1,1,0,0,0,1,1,0
"1070",2,0,1,2,0,0,0,0,2,0
"1071",0,0,0,0,0,0,0,1,0,0
"1072",2,2,1,1,2,0,2,2,1,2
"1073",1,0,1,1,0,0,0,0,1,0
"1074",0,0,0,0,0,0,0,0,0,0
"1075",1,1,0,0,1,0,1,1,0,2
"1076",1,1,0,1,2,1,1,2,1,3
"1077",1,2,0,0,1,0,1,1,2,1
"1078",1,1,0,1,1,0,0,1,0,2
"1079",2,0,1,2,0,0,0,2,1,2
"1080",0,1,0,0,0,0,0,2,0,4
"1081",1,1,1,1,1,1,0,4,1,5
"1082",1,1,1,1,1,1,0,4,1,5
"1083",1,0,1,1,0,0,0,2,1,2
"1084",0,0,0,0,0,0,0,0,0,0
"1085",3,0,5,3,0,4,0,1,7,2
"1086",1,1,1,1,1,1,0,4,1,5
"1087",1,1,0,0,1,1,1,2,1,3
"1088",3,2,0,1,2,0,1,3,1,2
"1089",2,2,0,1,2,0,2,1,1,2
"1090",2,0,1,3,0,4,0,0,5,0
"1091",0,0,0,0,0,0,0,0,0,0
"1092",2,2,2,1,1,0,2,1,4,2
"1093",1,1,0,0,1,1,1,2,1,3
"1094",1,1,1,1,1,1,0,4,1,5
"1095",2,2,0,2,2,1,2,3,2,2
"1096",4,2,2,1,2,1,3,2,3,2
"1097",2,1,0,0,1,0,1,1,1,1
"1098",1,1,1,1,1,1,0,4,1,5
"1099",1,0,0,0,0,0,0,2,0,2
"1100",0,0,0,0,0,0,0,0,0,0
"1101",0,0,0,0,0,0,0,0,0,0
"1102",1,0,1,2,0,0,0,1,1,1
"1103",3,1,1,3,0,0,0,0,3,0
"1104",0,0,0,0,0,0,0,0,0,0
"1105",0,0,0,0,1,0,0,1,0,1
"1106",2,1,0,0,1,0,1,1,1,1
"1107",1,0,0,0,0,0,0,2,0,2
"1108",0,0,0,0,0,0,0,0,0,0
"1109",1,1,0,1,1,0,0,1,0,2
"1110",3,1,1,2,1,1,2,2,3,3
"1111",4,1,2,4,0,2,0,2,5,5
"1112",1,1,1,1,1,1,0,4,1,5
"1113",0,0,0,0,0,0,0,0,0,0
"1114",0,1,0,1,0,0,1,0,1,0
"1115",1,0,1,2,0,0,0,1,1,1
"1116",0,0,0,0,1,0,0,1,0,1
"1117",2,2,0,2,2,1,2,3,2,2
"1118",3,3,3,2,0,0,0,2,3,1
"1119",1,4,0,0,2,0,2,2,0,3
"1120",1,0,1,1,0,1,1,0,1,1
"1121",2,3,1,1,3,0,2,3,0,4
"1122",2,2,0,1,2,0,1,3,1,2
"1123",2,3,1,1,3,0,2,3,0,4
"1124",2,2,2,1,1,0,1,2,2,2
"1125",2,0,1,2,0,0,0,0,2,0
"1126",0,0,0,0,0,0,0,1,1,1
"1127",0,0,0,0,0,0,0,0,0,0
"1128",1,0,1,1,0,0,0,2,1,2
"1129",1,1,0,1,1,0,0,1,0,2
"1130",1,0,0,0,0,0,0,2,0,2
"1131",1,1,1,0,0,0,0,0,1,0
"1132",0,0,0,0,0,0,0,0,0,0
"1133",4,1,2,4,0,2,0,2,5,5
"1134",2,2,2,1,1,0,1,2,2,2
"1135",3,1,2,2,0,1,1,1,2,2
"1136",3,2,1,0,2,2,1,3,4,2
"1137",0,0,0,0,0,0,0,0,0,0
"1138",1,1,1,1,1,1,0,4,1,5
"1139",2,2,0,2,2,1,2,3,2,2
"1140",1,1,1,1,1,1,0,4,1,5
"1141",1,1,1,0,0,0,0,0,1,0
"1142",0,0,0,0,0,0,0,1,0,1
"1143",1,1,1,1,1,1,0,4,1,5
"1144",2,2,0,1,2,0,1,3,1,2
"1145",0,0,0,0,0,0,0,0,0,0
"1146",1,1,1,1,1,1,0,4,1,5
"1147",1,2,0,0,1,0,1,1,2,1
"1148",0,0,0,0,0,0,0,0,0,0
"1149",1,1,1,1,1,1,0,4,1,5
"1150",4,1,1,2,1,1,1,3,3,3
"1151",2,1,0,3,0,1,0,0,2,3
"1152",1,1,1,1,1,1,0,4,1,5
"1153",2,2,0,2,2,1,2,3,2,2
"1154",1,1,1,0,1,0,1,3,0,2
"1155",0,0,0,1,0,1,0,0,1,0
"1156",0,0,0,0,0,0,0,0,0,0
"1157",0,0,0,0,0,0,0,0,0,0
"1158",0,0,0,0,0,0,0,0,0,0
"1159",1,1,1,1,1,1,0,4,1,5
"1160",0,0,0,0,0,0,0,1,0,1
"1161",3,2,0,1,2,0,1,3,1,2
"1162",1,0,1,1,0,0,0,0,1,0
"1163",4,2,2,1,2,1,3,2,3,2
"1164",1,1,1,0,0,0,0,0,1,0
"1165",0,0,0,0,0,0,0,0,0,0
"1166",0,0,0,0,0,0,0,1,1,0
"1167",1,1,1,1,1,1,0,4,1,5
"1168",2,2,2,1,1,1,2,2,4,2
"1169",3,2,0,1,2,0,1,3,1,2
"1170",1,1,1,1,1,1,0,4,1,5
"1171",1,1,1,0,0,0,0,0,1,0
"1172",0,0,0,0,0,0,0,0,0,0
"1173",4,1,1,2,1,1,1,3,3,3
"1174",3,2,0,1,2,0,1,3,1,2
"1175",1,2,0,0,1,1,2,2,1,2
"1176",0,0,0,0,0,0,0,0,1,2
"1177",0,0,1,0,0,0,0,2,0,2
"1178",1,0,1,1,0,0,0,1,1,0
"1179",0,0,0,0,0,0,1,1,0,1
"1180",1,1,0,1,1,0,0,1,0,2
"1181",2,2,0,1,2,0,1,4,0,3
"1182",1,0,1,1,0,0,0,1,1,0
"1183",0,0,0,0,0,0,0,0,0,0
"1184",2,1,1,1,0,1,0,1,3,2
"1185",2,2,2,1,1,0,1,2,2,2
"1186",0,0,0,0,0,0,0,0,0,0
"1187",1,1,0,0,0,0,0,1,1,2
"1188",0,0,0,0,0,0,0,0,0,0
"1189",1,1,1,1,1,1,0,4,1,5
"1190",1,1,0,0,1,1,1,2,1,3
"1191",1,1,0,0,1,1,1,2,1,3
"1192",0,1,0,1,1,1,1,1,1,1
"1193",1,1,0,0,1,0,1,1,0,1
"1194",1,1,0,0,1,1,1,2,1,3
"1195",1,2,0,0,1,0,1,1,2,1
"1196",2,2,0,1,2,0,1,4,0,3
"1197",1,0,0,0,0,0,0,2,0,2
"1198",3,2,0,1,2,0,1,3,1,2
"1199",2,2,0,1,2,0,1,4,0,3
"1200",0,0,0,0,0,0,0,0,0,0
"1201",1,2,0,0,1,0,1,1,2,1
"1202",0,0,0,0,0,0,0,0,0,0
"1203",2,3,1,1,1,0,1,1,1,1
"1204",1,1,0,1,1,0,0,1,0,2
"1205",1,2,0,0,1,0,1,1,0,1
"1206",1,0,1,1,0,1,0,1,1,2
"1207",4,1,1,2,1,1,1,3,3,3
"1208",1,0,1,1,0,1,0,1,1,2
"1209",1,1,0,1,1,1,1,2,0,1
"1210",1,1,0,0,1,0,1,1,0,2
"1211",4,1,1,2,1,1,1,3,3,3
"1212",4,1,1,2,1,1,1,3,3,3
"1213",1,1,0,0,1,0,1,1,0,1
"1214",1,1,1,1,1,1,0,4,1,5
"1215",4,1,1,2,1,1,1,3,3,3
"1216",0,0,0,0,0,0,0,1,0,2
"1217",1,1,0,0,1,0,1,3,0,2
"1218",1,2,0,0,1,0,1,1,0,1
"1219",1,1,1,1,1,1,0,4,1,5
"1220",1,0,1,2,0,1,0,0,2,1
"1221",1,0,0,0,0,0,0,2,0,2
"1222",2,0,2,2,0,2,1,1,3,1
"1223",2,2,0,1,2,0,1,4,0,3
"1224",1,2,0,0,2,0,1,2,0,2
"1225",0,0,0,0,0,0,0,0,0,0
"1226",1,2,0,0,3,0,1,2,0,3
"1227",2,2,0,2,2,1,2,3,2,2
"1228",0,0,0,0,0,0,0,1,0,1
"1229",1,0,1,1,0,1,0,1,1,2
"1230",2,1,2,2,0,1,0,0,2,2
"1231",1,0,1,1,0,0,0,1,1,0
"1232",4,1,2,4,0,2,0,2,5,5
"1233",1,0,1,1,0,0,0,0,1,0
"1234",2,0,1,3,0,4,0,0,5,0
"1235",3,2,0,1,2,0,1,3,1,2
"1236",0,0,0,1,1,0,1,1,0,1
"1237",0,0,0,1,0,1,0,0,1,0
"1238",3,2,0,1,2,0,1,3,1,2
"1239",0,1,0,0,1,0,1,1,1,1
"1240",2,1,1,1,1,0,1,2,1,3
"1241",1,1,1,1,1,1,0,4,1,5
"1242",1,2,0,1,2,0,1,3,0,2
"1243",2,2,2,1,1,0,1,2,2,2
"1244",1,1,1,1,1,1,0,4,1,5
"1245",0,1,0,0,1,0,1,1,1,1
"1246",1,1,1,1,0,0,0,1,1,2
"1247",1,1,0,1,1,2,1,2,2,2
"1248",4,1,1,2,1,1,1,3,3,3
"1249",1,1,0,1,1,0,0,1,0,2
"1250",1,1,0,0,1,1,1,2,2,2
"1251",1,1,0,1,1,2,1,2,2,2
"1252",2,2,0,1,2,0,1,4,0,3
"1253",0,0,0,0,0,0,0,1,0,1
"1254",2,1,0,0,1,0,1,1,2,1
"1255",2,0,2,2,0,2,1,1,3,1
"1256",1,0,0,0,0,0,0,0,1,0
"1257",1,1,0,0,1,1,1,2,1,3
"1258",3,2,0,1,2,0,1,3,1,2
"1259",1,2,0,0,1,1,2,2,1,2
"1260",0,1,0,0,1,0,1,1,1,1
"1261",1,1,1,1,1,1,0,4,1,5
"1262",1,0,1,1,0,0,0,1,1,0
"1263",1,0,1,1,0,0,0,1,1,0
"1264",1,1,0,1,1,1,1,2,0,1
"1265",1,0,0,0,0,0,0,2,0,2
"1266",4,1,1,2,1,1,1,3,3,3
"1267",1,1,0,0,1,0,1,3,0,2
"1268",0,0,0,0,0,0,0,1,0,1
"1269",2,2,2,1,1,0,1,2,2,2
"1270",0,0,1,0,0,0,0,3,0,2
"1271",1,1,0,0,1,1,1,2,1,3
"1272",1,1,0,1,1,2,1,2,2,2
"1273",0,0,0,0,0,0,0,0,0,1
"1274",2,1,1,1,3,1,1,2,0,4
"1275",2,2,2,1,1,0,1,2,2,2
"1276",3,2,0,1,2,0,1,3,1,2
"1277",1,2,1,1,2,0,1,1,2,4
"1278",1,0,1,1,0,0,0,1,1,0
"1279",1,1,1,1,1,1,0,4,1,5
"1280",4,1,1,2,1,1,1,3,3,3
"1281",3,1,2,2,1,0,2,2,3,2
"1282",1,0,1,1,0,0,0,1,1,0
"1283",1,1,1,1,1,1,0,4,1,5
"1284",0,0,0,0,0,0,0,0,0,0
"1285",3,1,2,2,1,1,1,3,3,3
"1286",0,0,0,1,2,0,1,2,0,2
"1287",1,0,1,1,0,0,0,2,1,2
"1288",4,1,1,2,1,1,1,3,3,3
"1289",1,2,0,0,1,1,2,2,1,2
"1290",1,1,1,1,1,1,0,4,1,5
"1291",1,0,1,1,0,0,0,1,1,0
"1292",1,1,1,1,1,1,0,4,1,5
"1293",1,0,0,0,0,0,0,0,1,0
"1294",0,0,0,0,0,0,0,0,0,0
"1295",0,0,0,0,0,0,0,1,0,1
"1296",1,2,0,0,1,0,1,1,0,1
"1297",2,2,1,2,3,1,1,3,1,3
"1298",1,2,0,0,1,0,1,1,2,1
"1299",0,1,0,0,1,0,1,1,1,1
"1300",0,0,0,0,0,0,0,1,0,0
"1301",0,0,0,0,0,0,0,0,0,0
"1302",1,4,0,0,2,0,2,3,0,5
"1303",1,1,0,0,1,0,1,1,0,2
"1304",0,0,0,0,0,0,0,1,1,0
"1305",3,2,0,1,2,0,1,3,1,2
"1306",0,0,0,0,0,0,0,1,0,1
"1307",1,0,1,2,0,0,0,1,1,1
"1308",1,1,0,0,1,1,1,2,1,3
"1309",0,0,0,1,0,1,0,0,1,0
"1310",1,2,0,0,1,1,2,2,1,2
"1311",1,1,1,1,1,1,0,4,1,5
"1312",1,2,0,1,1,0,1,3,0,2
"1313",0,2,0,2,0,1,0,0,3,1
"1314",0,0,0,0,1,0,0,2,1,2
"1315",1,0,1,1,0,0,0,1,1,0
"1316",1,1,0,2,0,1,0,0,1,1
"1317",1,1,0,0,1,1,1,2,1,3
"1318",0,0,0,0,0,0,0,0,1,1
"1319",2,2,0,1,2,0,1,4,0,3
"1320",1,1,1,1,1,1,0,4,1,5
"1321",3,2,0,1,2,0,1,3,1,2
"1322",0,0,0,0,0,0,0,0,0,1
"1323",2,1,1,1,2,1,1,3,1,3
"1324",1,2,0,0,1,0,1,1,0,1
"1325",1,0,1,1,0,1,1,1,1,0
"1326",2,1,0,0,1,0,1,1,1,1
"1327",0,0,0,1,0,1,0,0,1,0
"1328",1,2,0,0,1,0,1,1,2,1
"1329",0,0,0,1,0,1,0,1,1,0
"1330",0,2,0,2,0,1,0,0,3,1
"1331",2,1,0,0,1,0,1,4,1,4
"1332",1,1,0,0,0,0,0,0,1,2
"1333",1,1,1,1,1,1,0,4,1,5
"1334",1,2,0,0,2,0,2,2,0,4
"1335",0,0,0,0,0,0,0,0,0,0
"1336",0,0,0,0,0,0,0,0,0,0
"1337",1,1,0,0,1,0,1,1,0,2
"1338",1,1,1,1,1,1,2,0,1,1
"1339",0,0,0,0,0,0,0,2,1,0
"1340",0,0,0,1,0,1,0,1,1,0
"1341",2,2,1,2,1,1,1,1,2,1
"1342",1,1,1,0,0,1,0,2,1,2
"1343",1,0,1,1,0,0,0,1,1,0
"1344",2,2,0,1,2,0,1,4,0,3
"1345",2,1,1,1,2,1,1,3,1,3
"1346",1,2,0,0,1,0,1,1,2,1
"1347",0,0,0,0,0,0,0,1,1,0
"1348",1,2,1,1,2,0,1,1,2,4
"1349",1,1,1,1,1,1,0,4,1,5
"1350",1,2,1,1,2,0,1,1,2,4
"1351",2,3,1,1,3,0,2,3,0,4
"1352",4,1,1,2,1,1,1,3,3,3
"1353",2,1,0,0,1,0,1,1,1,1
"1354",1,2,0,0,1,0,1,1,2,1
"1355",3,2,0,1,2,0,1,3,1,2
"1356",0,0,0,0,0,0,0,0,0,0
"1357",1,1,0,1,1,0,0,1,0,2
"1358",1,0,1,1,0,0,0,1,1,0
"1359",0,0,0,1,0,1,0,0,1,0
"1360",0,0,0,0,0,0,0,1,0,0
"1361",0,0,0,0,0,0,0,0,0,0
"1362",2,2,0,1,2,0,1,3,1,2
"1363",0,1,1,1,1,0,0,1,1,1
"1364",1,1,1,0,0,0,0,0,1,0
"1365",0,0,0,0,0,0,0,0,0,0
"1366",0,0,0,1,0,1,0,0,1,0
"1367",0,1,0,0,0,0,0,0,0,0
"1368",2,1,0,0,1,0,1,4,1,4
"1369",0,1,0,0,0,0,0,0,0,1
"1370",1,1,1,1,1,1,0,4,1,5
"1371",3,2,0,1,2,0,1,3,1,2
"1372",0,0,0,1,0,1,0,1,1,1
"1373",0,0,0,0,0,0,0,1,1,0
"1374",2,1,0,0,1,0,1,4,1,4
"1375",0,0,0,1,0,1,0,0,1,0
"1376",0,0,1,0,0,0,0,2,0,2
"1377",1,2,0,0,1,0,1,1,2,1
"1378",1,1,1,1,1,1,0,4,1,5
"1379",1,1,1,1,1,1,0,4,1,5
"1380",3,0,5,3,0,4,0,1,7,2
"1381",0,1,0,0,1,0,1,1,1,1
"1382",1,1,1,1,1,1,0,4,1,5
"1383",0,0,0,0,0,0,0,0,0,0
"1384",0,0,0,0,0,0,0,0,0,0
"1385",2,2,2,1,1,0,1,2,2,2
"1386",1,1,0,0,1,0,1,1,0,2
"1387",4,1,1,2,1,1,1,3,3,3
"1388",1,4,0,0,2,0,2,3,0,5
"1389",0,0,0,0,0,0,0,2,0,2
"1390",1,0,0,0,0,0,0,2,0,2
"1391",3,2,0,1,2,0,1,3,1,2
"1392",0,0,0,1,0,1,0,0,1,0
"1393",1,1,1,3,0,1,0,0,2,0
"1394",2,3,1,1,1,0,1,1,1,1
"1395",1,1,1,1,1,1,0,4,1,5
"1396",0,0,0,1,0,1,0,0,1,0
"1397",0,0,0,0,0,0,0,2,0,2
"1398",2,1,0,0,1,0,1,4,1,4
"1399",2,1,0,0,1,0,1,4,1,4
"1400",2,2,0,1,2,0,1,4,0,3
"1401",1,0,0,0,0,0,0,2,0,2
"1402",3,1,1,2,1,1,2,2,3,3
"1403",2,1,0,0,1,0,1,1,1,1
"1404",1,1,1,0,0,0,0,0,1,0
"1405",3,2,0,1,2,0,1,3,1,2
"1406",2,1,0,0,1,0,1,4,1,4
"1407",2,1,1,3,2,2,1,1,4,3
"1408",1,0,1,1,0,0,0,0,1,0
"1409",0,0,0,0,0,1,0,2,2,2
"1410",0,0,0,0,0,0,0,0,0,0
"1411",1,1,1,1,1,1,0,4,1,5
"1412",3,2,0,1,2,0,1,3,1,2
"1413",0,1,0,0,1,0,0,1,0,1
"1414",1,0,0,0,0,0,0,2,0,2
"1415",0,0,0,0,0,0,0,2,1,2
"1416",2,1,0,0,1,0,1,4,1,4
"1417",4,1,1,2,1,1,1,3,3,3
"1418",1,1,1,1,1,1,0,4,1,5
"1419",1,1,0,0,1,0,1,3,0,1
"1420",0,0,0,0,1,1,0,2,1,1
"1421",0,0,0,0,0,0,0,0,0,0
"1422",2,1,1,1,3,1,1,2,0,4
"1423",1,1,0,1,1,1,1,2,0,1
"1424",1,1,1,1,1,1,0,4,1,5
"1425",4,1,1,2,1,1,1,3,3,3
"1426",1,0,0,0,0,0,0,2,0,2
"1427",1,0,1,1,0,0,0,0,1,0
"1428",1,0,1,1,0,1,0,0,2,0
"1429",3,2,0,1,2,0,1,3,1,2
"1430",4,1,1,2,1,1,1,3,3,3
"1431",1,1,0,1,0,0,0,1,0,3
"1432",2,3,1,1,1,0,1,1,1,1
"1433",4,1,1,2,1,1,1,3,3,3
"1434",2,3,1,1,3,0,2,3,0,4
"1435",0,2,0,2,0,1,0,0,3,1
"1436",1,0,1,1,0,1,0,0,1,0
"1437",1,1,0,1,0,0,1,0,1,0
"1438",1,1,0,0,1,0,1,1,0,2
"1439",1,0,1,1,0,0,0,1,1,0
"1440",0,0,0,1,0,0,0,1,0,0
"1441",1,1,1,1,1,1,0,4,1,5
"1442",2,3,1,1,3,0,2,3,0,4
"1443",1,2,1,1,0,0,0,3,1,3
"1444",3,1,2,1,1,1,1,2,2,2
"1445",1,0,0,0,0,0,0,2,0,3
"1446",2,1,1,0,2,1,2,2,3,2
"1447",0,0,0,0,0,0,0,0,0,0
"1448",2,0,1,2,1,1,0,3,2,4
"1449",2,2,0,1,2,0,1,4,0,3
"1450",0,0,0,0,0,0,0,1,0,2
"1451",1,0,1,1,0,0,0,1,1,0
"1452",0,1,0,0,1,0,1,1,1,1
"1453",3,1,1,3,0,0,0,0,3,0
"1454",2,1,0,0,1,0,1,1,1,1
"1455",1,0,0,1,0,0,0,0,1,0
"1456",1,2,0,0,1,0,1,1,2,1
"1457",0,0,0,0,0,0,0,2,0,1
"1458",3,0,5,3,0,4,0,1,7,2
"1459",2,2,0,1,2,0,1,4,0,3
"1460",1,1,0,1,1,0,0,1,0,2
"1461",1,1,0,1,1,0,0,1,0,2
"1462",0,0,0,0,0,0,0,0,1,2
"1463",3,0,5,3,0,4,0,1,7,2
"1464",0,0,0,0,0,0,0,0,0,0
"1465",1,1,1,1,1,1,0,4,1,5
"1466",1,1,0,0,1,0,1,1,0,2
"1467",0,0,0,0,0,1,0,0,1,0
"1468",1,1,0,1,0,0,0,1,0,3
"1469",0,0,0,0,0,0,0,1,0,1
"1470",0,0,0,0,0,0,0,0,0,0
"1471",1,0,0,0,0,0,0,2,0,2
"1472",1,1,0,0,0,0,0,0,1,2
"1473",1,1,0,1,0,0,0,1,0,3
"1474",0,0,0,1,0,1,0,0,1,0
"1475",1,0,1,1,0,2,0,2,3,2
"1476",1,1,0,1,0,0,0,1,0,3
"1477",0,0,0,0,0,0,0,0,0,0
"1478",4,1,1,2,1,1,1,3,3,3
"1479",1,1,0,1,0,0,0,1,0,3
"1480",1,2,0,0,2,0,1,2,0,2
"1481",1,1,0,1,0,0,0,1,0,3
"1482",1,2,0,0,1,0,1,1,2,1
"1483",0,0,0,1,0,1,0,0,2,0
"1484",1,0,1,1,0,0,0,1,1,0
"1485",0,1,0,0,0,0,0,3,0,2
"1486",4,1,1,2,1,1,1,3,3,3
"1487",1,1,0,1,0,0,0,1,0,3
"1488",0,0,0,0,0,0,0,0,0,0
"1489",1,1,0,1,0,0,0,1,0,3
"1490",2,1,1,0,1,2,1,2,2,2
"1491",1,1,1,1,1,1,0,4,1,5
"1492",2,1,1,1,1,1,1,1,1,1
"1493",1,2,0,0,3,0,1,2,0,3
"1494",1,1,0,1,0,0,0,1,0,3
"1495",1,1,0,1,0,0,0,1,0,2
"1496",1,1,0,1,0,0,0,1,0,3
"1497",1,0,1,1,0,0,0,1,1,0
"1498",1,0,1,1,0,0,0,1,1,0
"1499",0,0,0,0,0,0,0,3,0,2
"1500",1,0,1,1,0,0,0,1,1,0
"1501",1,1,0,1,0,0,0,1,0,3
"1502",1,1,0,1,0,0,0,1,0,3
"1503",4,1,1,2,1,1,1,3,3,3
"1504",1,1,0,0,1,0,1,1,0,2
"1505",1,0,1,1,0,0,0,1,1,0
"1506",1,1,0,1,1,0,0,1,0,2
